kotelnich,"{'coord': {'lon': 48.34, 'lat': 58.31}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 2.59, 'pressure': 1009.19, 'humidity': 85, 'temp_min': 2.59, 'temp_max': 2.59, 'sea_level': 1027.61, 'grnd_level': 1009.19}, 'wind': {'speed': 4.52, 'deg': 255.001}, 'clouds': {'all': 76}, 'dt': 1548387454, 'sys': {'message': 0.0036, 'country': 'RU', 'sunrise': 1548392786, 'sunset': 1548420722}, 'id': 543737, 'name': 'Kotelnich', 'cod': 200}"
hami,"{'coord': {'lon': 93.51, 'lat': 42.84}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 14.87, 'pressure': 967.04, 'humidity': 68, 'temp_min': 14.87, 'temp_max': 14.87, 'sea_level': 1056.75, 'grnd_level': 967.04}, 'wind': {'speed': 3.4, 'deg': 183.001}, 'clouds': {'all': 44}, 'dt': 1548387454, 'sys': {'message': 0.0042, 'country': 'CN', 'sunrise': 1548378464, 'sunset': 1548413345}, 'id': 1529484, 'name': 'Hami', 'cod': 200}"
mayo,"{'coord': {'lon': -135.9, 'lat': 63.59}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -5.81, 'pressure': 1014, 'humidity': 76, 'temp_min': -5.81, 'temp_max': -5.81}, 'visibility': 32186, 'wind': {'speed': 2.24}, 'clouds': {'all': 90}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 858, 'message': 0.004, 'country': 'CA', 'sunrise': 1548439149, 'sunset': 1548462817}, 'id': 6068416, 'name': 'Mayo', 'cod': 200}"
bambous virieux,"{'coord': {'lon': 57.76, 'lat': -20.34}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 78.8, 'pressure': 1014, 'humidity': 88, 'temp_min': 78.8, 'temp_max': 78.8}, 'visibility': 10000, 'wind': {'speed': 4.7, 'deg': 10}, 'clouds': {'all': 40}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 2061, 'message': 0.0033, 'country': 'MU', 'sunrise': 1548380878, 'sunset': 1548428054}, 'id': 1106677, 'name': 'Bambous Virieux', 'cod': 200}"
trairi,"{'coord': {'lon': -39.27, 'lat': -3.28}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 80.53, 'pressure': 1026.29, 'humidity': 100, 'temp_min': 80.53, 'temp_max': 80.53, 'sea_level': 1026.31, 'grnd_level': 1026.29}, 'wind': {'speed': 11.9, 'deg': 79.5012}, 'rain': {'3h': 1.555}, 'clouds': {'all': 44}, 'dt': 1548387455, 'sys': {'message': 0.0041, 'country': 'BR', 'sunrise': 1548405678, 'sunset': 1548449848}, 'id': 3386177, 'name': 'Trairi', 'cod': 200}"
santa marta,"{'coord': {'lon': -74.21, 'lat': 11.24}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 82.4, 'pressure': 1009, 'humidity': 61, 'temp_min': 82.4, 'temp_max': 82.4}, 'visibility': 10000, 'wind': {'speed': 6.93, 'deg': 40}, 'clouds': {'all': 0}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 8624, 'message': 0.0032, 'country': 'CO', 'sunrise': 1548415270, 'sunset': 1548457038}, 'id': 3668605, 'name': 'Santa Marta', 'cod': 200}"
batagay,"{'coord': {'lon': 134.64, 'lat': 67.65}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': -42.69, 'pressure': 1005.95, 'humidity': 100, 'temp_min': -42.69, 'temp_max': -42.69, 'sea_level': 1043.86, 'grnd_level': 1005.95}, 'wind': {'speed': 3.74, 'deg': 234.501}, 'clouds': {'all': 36}, 'dt': 1548387456, 'sys': {'message': 0.0039, 'country': 'RU', 'sunrise': 1548377144, 'sunset': 1548394947}, 'id': 2027044, 'name': 'Batagay', 'cod': 200}"
zlobin,"{'coord': {'lon': 14.65, 'lat': 45.29}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 37.4, 'pressure': 1003, 'humidity': 51, 'temp_min': 37.4, 'temp_max': 37.4}, 'visibility': 10000, 'wind': {'speed': 13.87, 'deg': 60}, 'clouds': {'all': 0}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 6385, 'message': 0.0039, 'country': 'HR', 'sunrise': 1548397779, 'sunset': 1548431891}, 'id': 3191648, 'name': 'Zlobin', 'cod': 200}"
kavieng,"{'coord': {'lon': 150.8, 'lat': -2.57}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 84.58, 'pressure': 1020.45, 'humidity': 100, 'temp_min': 84.58, 'temp_max': 84.58, 'sea_level': 1021.57, 'grnd_level': 1020.45}, 'wind': {'speed': 8.66, 'deg': 303.001}, 'clouds': {'all': 48}, 'dt': 1548387457, 'sys': {'message': 0.004, 'country': 'PG', 'sunrise': 1548360111, 'sunset': 1548404167}, 'id': 2094342, 'name': 'Kavieng', 'cod': 200}"
khandyga,"{'coord': {'lon': 135.58, 'lat': 62.65}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': -26.26, 'pressure': 1015.67, 'humidity': 80, 'temp_min': -26.26, 'temp_max': -26.26, 'sea_level': 1043.62, 'grnd_level': 1015.67}, 'wind': {'speed': 2.95, 'deg': 110.001}, 'clouds': {'all': 56}, 'dt': 1548387457, 'sys': {'message': 0.0038, 'country': 'RU', 'sunrise': 1548373636, 'sunset': 1548397996}, 'id': 2022773, 'name': 'Khandyga', 'cod': 200}"
kalmar,"{'coord': {'lon': 16.36, 'lat': 56.66}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 30.2, 'pressure': 1016, 'humidity': 74, 'temp_min': 30.2, 'temp_max': 30.2}, 'visibility': 10000, 'wind': {'speed': 4.7, 'deg': 120}, 'clouds': {'all': 64}, 'dt': 1548384600, 'sys': {'type': 1, 'id': 1757, 'message': 0.0035, 'country': 'SE', 'sunrise': 1548399924, 'sunset': 1548428936}, 'id': 2702261, 'name': 'Kalmar', 'cod': 200}"
lagunillas,"{'coord': {'lon': -71.39, 'lat': 8.5}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 54.11, 'pressure': 818.37, 'humidity': 91, 'temp_min': 54.11, 'temp_max': 54.11, 'sea_level': 1025.78, 'grnd_level': 818.37}, 'wind': {'speed': 2.17, 'deg': 134.001}, 'clouds': {'all': 0}, 'dt': 1548387457, 'sys': {'message': 0.0028, 'country': 'VE', 'sunrise': 1548414362, 'sunset': 1548456590}, 'id': 3637624, 'name': 'Lagunillas', 'cod': 200}"
karabudakhkent,"{'coord': {'lon': 47.58, 'lat': 42.71}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 35.6, 'pressure': 1011, 'humidity': 64, 'temp_min': 35.6, 'temp_max': 35.6}, 'visibility': 10000, 'wind': {'speed': 11.18, 'deg': 330}, 'clouds': {'all': 68}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 8965, 'message': 0.0031, 'country': 'RU', 'sunrise': 1548389460, 'sunset': 1548424398}, 'id': 552953, 'name': 'Karabudakhkent', 'cod': 200}"
biltine,"{'coord': {'lon': 20.93, 'lat': 14.53}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 60.19, 'pressure': 953.58, 'humidity': 54, 'temp_min': 60.19, 'temp_max': 60.19, 'sea_level': 1023.6, 'grnd_level': 953.58}, 'wind': {'speed': 4.52, 'deg': 36.5012}, 'clouds': {'all': 0}, 'dt': 1548387458, 'sys': {'message': 0.0031, 'country': 'TD', 'sunrise': 1548392719, 'sunset': 1548433915}, 'id': 244878, 'name': 'Biltine', 'cod': 200}"
north vanlaiphai,"{'coord': {'lon': 93.07, 'lat': 23.13}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 60.5, 'pressure': 930.97, 'humidity': 76, 'temp_min': 60.5, 'temp_max': 60.5, 'sea_level': 1031.66, 'grnd_level': 930.97}, 'wind': {'speed': 2.28, 'deg': 90.5012}, 'clouds': {'all': 0}, 'dt': 1548387458, 'sys': {'message': 0.0032, 'country': 'IN', 'sunrise': 1548376196, 'sunset': 1548415810}, 'id': 1261173, 'name': 'North Vanlaiphai', 'cod': 200}"
labuan,"{'coord': {'lon': 115.24, 'lat': 5.28}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 86, 'pressure': 1012, 'humidity': 74, 'temp_min': 86, 'temp_max': 86}, 'visibility': 10000, 'wind': {'speed': 3.36}, 'clouds': {'all': 75}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 9372, 'message': 0.0038, 'country': 'BN', 'sunrise': 1548369299, 'sunset': 1548412055}, 'id': 1733782, 'name': 'Victoria', 'cod': 200}"
nantucket,"{'coord': {'lon': -70.1, 'lat': 41.28}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 43.57, 'pressure': 998, 'humidity': 100, 'temp_min': 42.08, 'temp_max': 46.04}, 'visibility': 16093, 'wind': {'speed': 4.7, 'deg': 230}, 'clouds': {'all': 90}, 'dt': 1548386400, 'sys': {'type': 1, 'id': 3699, 'message': 0.0039, 'country': 'US', 'sunrise': 1548417472, 'sunset': 1548452881}, 'id': 4944903, 'name': 'Nantucket', 'cod': 200}"
aksaray,"{'coord': {'lon': 34.03, 'lat': 38.37}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 39.2, 'pressure': 1010, 'humidity': 80, 'temp_min': 39.2, 'temp_max': 39.2}, 'visibility': 10000, 'wind': {'speed': 1.12}, 'clouds': {'all': 75}, 'dt': 1548384600, 'sys': {'type': 1, 'id': 6964, 'message': 0.0031, 'country': 'TR', 'sunrise': 1548392083, 'sunset': 1548428278}, 'id': 324496, 'name': 'Aksaray', 'cod': 200}"
ouadda,"{'coord': {'lon': 22.4, 'lat': 8.07}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 69.86, 'pressure': 945.39, 'humidity': 39, 'temp_min': 69.86, 'temp_max': 69.86, 'sea_level': 1021.12, 'grnd_level': 945.39}, 'wind': {'speed': 9.22, 'deg': 45.5012}, 'clouds': {'all': 0}, 'dt': 1548387459, 'sys': {'message': 0.004, 'country': 'CF', 'sunrise': 1548391815, 'sunset': 1548434111}, 'id': 236901, 'name': 'Ouadda', 'cod': 200}"
northam,"{'coord': {'lon': -4.21, 'lat': 51.04}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 48.2, 'pressure': 1014, 'humidity': 100, 'temp_min': 48.2, 'temp_max': 48.2}, 'visibility': 9000, 'wind': {'speed': 8.05, 'deg': 280}, 'clouds': {'all': 92}, 'dt': 1548384600, 'sys': {'type': 1, 'id': 1392, 'message': 0.0028, 'country': 'GB', 'sunrise': 1548403412, 'sunset': 1548435317}, 'id': 2641434, 'name': 'Northam', 'cod': 200}"
vardo,"{'coord': {'lon': -77.74, 'lat': 39.62}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 34.03, 'pressure': 1011, 'humidity': 58, 'temp_min': 32, 'temp_max': 35.6}, 'visibility': 16093, 'wind': {'speed': 12.75, 'deg': 270, 'gust': 8.7}, 'clouds': {'all': 90}, 'dt': 1548386100, 'sys': {'type': 1, 'id': 4360, 'message': 0.0039, 'country': 'US', 'sunrise': 1548419066, 'sunset': 1548454953}, 'id': 4372777, 'name': 'Vardo', 'cod': 200}"
soe,"{'coord': {'lon': 26.05, 'lat': 57.91}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -2.21, 'pressure': 1023, 'humidity': 70, 'temp_min': -2.21, 'temp_max': -2.21}, 'visibility': 10000, 'wind': {'speed': 2.24, 'deg': 110}, 'clouds': {'all': 0}, 'dt': 1548384600, 'sys': {'type': 1, 'id': 1335, 'message': 0.0041, 'country': 'EE', 'sunrise': 1548397995, 'sunset': 1548426214}, 'id': 587876, 'name': 'Soe', 'cod': 200}"
sechura,"{'coord': {'lon': -80.82, 'lat': -5.56}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 75.17, 'pressure': 1021.51, 'humidity': 79, 'temp_min': 75.17, 'temp_max': 75.17, 'sea_level': 1024.41, 'grnd_level': 1021.51}, 'wind': {'speed': 10.67, 'deg': 198.001}, 'clouds': {'all': 0}, 'dt': 1548387460, 'sys': {'message': 0.003, 'country': 'PE', 'sunrise': 1548415462, 'sunset': 1548460009}, 'id': 3691954, 'name': 'Sechura', 'cod': 200}"
palmer,"{'coord': {'lon': 139.16, 'lat': -34.85}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 75.2, 'pressure': 1010, 'humidity': 64, 'temp_min': 75.2, 'temp_max': 75.2}, 'visibility': 10000, 'wind': {'speed': 17.22, 'deg': 230}, 'clouds': {'all': 0}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 9566, 'message': 0.0031, 'country': 'AU', 'sunrise': 1548359717, 'sunset': 1548410123}, 'id': 2067070, 'name': 'Palmer', 'cod': 200}"
vila franca do campo,"{'coord': {'lon': -25.43, 'lat': 37.72}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 57.2, 'pressure': 1021, 'humidity': 87, 'temp_min': 57.2, 'temp_max': 57.2}, 'visibility': 10000, 'wind': {'speed': 19.46, 'deg': 140}, 'clouds': {'all': 40}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 6899, 'message': 0.0031, 'country': 'PT', 'sunrise': 1548406260, 'sunset': 1548442645}, 'id': 3372472, 'name': 'Vila Franca do Campo', 'cod': 200}"
antofagasta,"{'coord': {'lon': -70.4, 'lat': -23.65}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 66.2, 'pressure': 1011, 'humidity': 77, 'temp_min': 66.2, 'temp_max': 66.2}, 'visibility': 10000, 'wind': {'speed': 3.36, 'deg': 180}, 'clouds': {'all': 0}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 8488, 'message': 0.0035, 'country': 'CL', 'sunrise': 1548411324, 'sunset': 1548459132}, 'id': 3899539, 'name': 'Antofagasta', 'cod': 200}"
muroto,"{'coord': {'lon': 134.14, 'lat': 33.37}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 51.8, 'pressure': 1017, 'humidity': 40, 'temp_min': 51.8, 'temp_max': 51.8}, 'visibility': 10000, 'wind': {'speed': 6.93, 'deg': 190}, 'clouds': {'all': 40}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 8021, 'message': 0.0038, 'country': 'JP', 'sunrise': 1548367434, 'sunset': 1548404862}, 'id': 1856392, 'name': 'Muroto', 'cod': 200}"
sinnamary,"{'coord': {'lon': -52.96, 'lat': 5.38}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 79.09, 'pressure': 1027.18, 'humidity': 94, 'temp_min': 79.09, 'temp_max': 79.09, 'sea_level': 1028.58, 'grnd_level': 1027.18}, 'wind': {'speed': 10.78, 'deg': 44.0012}, 'clouds': {'all': 92}, 'dt': 1548387461, 'sys': {'message': 0.003, 'country': 'GF', 'sunrise': 1548409679, 'sunset': 1548452424}, 'id': 3380290, 'name': 'Sinnamary', 'cod': 200}"
klaksvik,"{'coord': {'lon': -6.59, 'lat': 62.23}, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}], 'base': 'stations', 'main': {'temp': 39.2, 'pressure': 994, 'humidity': 86, 'temp_min': 39.2, 'temp_max': 39.2}, 'wind': {'speed': 20.8, 'deg': 280}, 'clouds': {'all': 88}, 'dt': 1548386400, 'sys': {'type': 1, 'id': 1596, 'message': 0.0035, 'country': 'FO', 'sunrise': 1548407499, 'sunset': 1548432385}, 'id': 2618795, 'name': 'Klaksvik', 'cod': 200}"
solnechnyy,"{'coord': {'lon': 136.64, 'lat': 50.72}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 11.9, 'pressure': 1013, 'humidity': 75, 'temp_min': 11.9, 'temp_max': 11.9, 'sea_level': 1035.51, 'grnd_level': 1013}, 'wind': {'speed': 3.96, 'deg': 338.501}, 'clouds': {'all': 68}, 'dt': 1548387462, 'sys': {'message': 0.0035, 'country': 'RU', 'sunrise': 1548369567, 'sunset': 1548401542}, 'id': 2016307, 'name': 'Solnechnyy', 'cod': 200}"
pevek,"{'coord': {'lon': 170.27, 'lat': 69.7}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': -15.37, 'pressure': 1026.86, 'humidity': 92, 'temp_min': -15.37, 'temp_max': -15.37, 'sea_level': 1035.02, 'grnd_level': 1026.86}, 'wind': {'speed': 4.52, 'deg': 350.501}, 'clouds': {'all': 36}, 'dt': 1548387462, 'sys': {'message': 0.0031, 'country': 'RU', 'sunrise': 1548370941, 'sunset': 1548384049}, 'id': 2122090, 'name': 'Pevek', 'cod': 200}"
cloquet,"{'coord': {'lon': -92.46, 'lat': 46.72}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -9.77, 'pressure': 1021, 'humidity': 61, 'temp_min': -13.01, 'temp_max': -5.81}, 'visibility': 16093, 'wind': {'speed': 3.36, 'deg': 260}, 'clouds': {'all': 1}, 'dt': 1548386160, 'sys': {'type': 1, 'id': 5944, 'message': 0.0043, 'country': 'US', 'sunrise': 1548423718, 'sunset': 1548457373}, 'id': 5021632, 'name': 'Cloquet', 'cod': 200}"
kualakapuas,"{'coord': {'lon': 114.39, 'lat': -3.01}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 82.4, 'pressure': 1011, 'humidity': 88, 'temp_min': 82.4, 'temp_max': 82.4}, 'visibility': 9000, 'wind': {'speed': 8.05, 'deg': 240}, 'clouds': {'all': 75}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 9360, 'message': 0.0032, 'country': 'ID', 'sunrise': 1548368814, 'sunset': 1548412943}, 'id': 1639304, 'name': 'Kualakapuas', 'cod': 200}"
ichchapuram,"{'coord': {'lon': 84.69, 'lat': 19.11}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 66.17, 'pressure': 1008.62, 'humidity': 81, 'temp_min': 66.17, 'temp_max': 66.17, 'sea_level': 1030.2, 'grnd_level': 1008.62}, 'wind': {'speed': 6.2, 'deg': 326.501}, 'clouds': {'all': 0}, 'dt': 1548387463, 'sys': {'message': 0.0078, 'country': 'IN', 'sunrise': 1548377828, 'sunset': 1548418200}, 'id': 1269827, 'name': 'Ichchapuram', 'cod': 200}"
calama,"{'coord': {'lon': -68.93, 'lat': -22.46}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 62.6, 'pressure': 1026, 'humidity': 33, 'temp_min': 62.6, 'temp_max': 62.6}, 'visibility': 10000, 'wind': {'speed': 6.93, 'deg': 200}, 'clouds': {'all': 0}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 8480, 'message': 0.0038, 'country': 'CL', 'sunrise': 1548411090, 'sunset': 1548458660}, 'id': 3897347, 'name': 'Calama', 'cod': 200}"
galveston,"{'coord': {'lon': -86.19, 'lat': 40.58}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 15.46, 'pressure': 1016, 'humidity': 85, 'temp_min': 11.66, 'temp_max': 18.86}, 'visibility': 11265, 'wind': {'speed': 26.4, 'deg': 270, 'gust': 16.5}, 'clouds': {'all': 90}, 'dt': 1548386100, 'sys': {'type': 1, 'id': 4286, 'message': 0.0041, 'country': 'US', 'sunrise': 1548421229, 'sunset': 1548456847}, 'id': 4920577, 'name': 'Galveston', 'cod': 200}"
bulungu,"{'coord': {'lon': 18.6, 'lat': -4.54}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 72.25, 'pressure': 972.96, 'humidity': 95, 'temp_min': 72.25, 'temp_max': 72.25, 'sea_level': 1021.97, 'grnd_level': 972.96}, 'wind': {'speed': 2.62, 'deg': 163.501}, 'clouds': {'all': 36}, 'dt': 1548387463, 'sys': {'message': 0.0033, 'country': 'CD', 'sunrise': 1548391681, 'sunset': 1548436062}, 'id': 2316259, 'name': 'Bulungu', 'cod': 200}"
puerto madero,"{'coord': {'lon': -58.36, 'lat': -34.61}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 78.8, 'pressure': 1014, 'humidity': 78, 'temp_min': 77, 'temp_max': 80.6}, 'visibility': 10000, 'wind': {'speed': 20.8, 'deg': 60}, 'clouds': {'all': 0}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 8224, 'message': 0.0035, 'country': 'AR', 'sunrise': 1548407187, 'sunset': 1548457478}, 'id': 3435910, 'name': 'Puerto Madero', 'cod': 200}"
sari,"{'coord': {'lon': 53.06, 'lat': 36.57}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 42.8, 'pressure': 1013, 'humidity': 81, 'temp_min': 42.8, 'temp_max': 42.8}, 'visibility': 10000, 'wind': {'speed': 3.18, 'deg': 159.501}, 'clouds': {'all': 0}, 'dt': 1548381600, 'sys': {'type': 1, 'id': 7490, 'message': 0.0032, 'country': 'IR', 'sunrise': 1548387281, 'sunset': 1548423943}, 'id': 116996, 'name': 'Sari', 'cod': 200}"
bodden town,"{'coord': {'lon': -81.25, 'lat': 19.28}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 78.8, 'pressure': 1017, 'humidity': 83, 'temp_min': 78.8, 'temp_max': 78.8}, 'visibility': 10000, 'wind': {'speed': 9.17, 'deg': 100}, 'clouds': {'all': 20}, 'dt': 1548385200, 'sys': {'type': 1, 'id': 7265, 'message': 0.0041, 'country': 'KY', 'sunrise': 1548417665, 'sunset': 1548458027}, 'id': 3580733, 'name': 'Bodden Town', 'cod': 200}"
plettenberg bay,"{'coord': {'lon': 23.37, 'lat': -34.05}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 63.34, 'pressure': 1023.62, 'humidity': 100, 'temp_min': 63.34, 'temp_max': 63.34, 'sea_level': 1030.61, 'grnd_level': 1023.62}, 'wind': {'speed': 2.51, 'deg': 57.0012}, 'clouds': {'all': 24}, 'dt': 1548387464, 'sys': {'message': 0.0029, 'country': 'ZA', 'sunrise': 1548387629, 'sunset': 1548437799}, 'id': 964712, 'name': 'Plettenberg Bay', 'cod': 200}"
zyryanka,"{'coord': {'lon': 150.89, 'lat': 65.73}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': -24.1, 'pressure': 1029.21, 'humidity': 72, 'temp_min': -24.1, 'temp_max': -24.1, 'sea_level': 1039.4, 'grnd_level': 1029.21}, 'wind': {'speed': 3.62, 'deg': 321.501}, 'clouds': {'all': 56}, 'dt': 1548387464, 'sys': {'message': 0.0037, 'country': 'RU', 'sunrise': 1548371742, 'sunset': 1548392545}, 'id': 2119283, 'name': 'Zyryanka', 'cod': 200}"
stafford,"{'coord': {'lon': -2.12, 'lat': 52.81}, 'weather': [{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 42.35, 'pressure': 1012, 'humidity': 100, 'temp_min': 41, 'temp_max': 42.8}, 'visibility': 4000, 'wind': {'speed': 8.05, 'deg': 230}, 'clouds': {'all': 90}, 'dt': 1548386400, 'sys': {'type': 1, 'id': 1375, 'message': 0.0036, 'country': 'GB', 'sunrise': 1548403318, 'sunset': 1548434409}, 'id': 2637142, 'name': 'Stafford', 'cod': 200}"
atambua,"{'coord': {'lon': 124.89, 'lat': -9.11}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 77.51, 'pressure': 999.3, 'humidity': 100, 'temp_min': 77.51, 'temp_max': 77.51, 'sea_level': 1021.85, 'grnd_level': 999.3}, 'wind': {'speed': 9.66, 'deg': 288.501}, 'rain': {'3h': 6.215}, 'clouds': {'all': 92}, 'dt': 1548387465, 'sys': {'message': 0.003, 'country': 'ID', 'sunrise': 1548365778, 'sunset': 1548410934}, 'id': 1651103, 'name': 'Atambua', 'cod': 200}"
lerwick,"{'coord': {'lon': -1.15, 'lat': 60.15}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}], 'base': 'stations', 'main': {'temp': 38.3, 'pressure': 1000, 'humidity': 86, 'temp_min': 37.4, 'temp_max': 39.2}, 'visibility': 6000, 'wind': {'speed': 20.8, 'deg': 200, 'gust': 14.4}, 'clouds': {'all': 92}, 'dt': 1548386400, 'sys': {'type': 1, 'id': 1438, 'message': 0.0038, 'country': 'GB', 'sunrise': 1548405314, 'sunset': 1548431956}, 'id': 2644605, 'name': 'Lerwick', 'cod': 200}"
